Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-05-22,143.93,95.0,115.005,115.02,115.0,115.01,63638.21522222
2017-05-21,102.64,97.504,102.09,102.01,102.0,102.18,5286.31203299
2017-05-20,106.0,97.64,102.61,102.45,102.29,102.93,10689.04074626
2017-05-19,102.5,90.0,98.4155,98.028,98.107,98.724,16187.4806045
2017-05-18,92.98,84.625,91.769,91.9,91.518,92.02,6135.77298156
2017-05-17,95.0,80.173,85.4835,85.232,85.296,85.671,14425.06177792
2017-05-16,94.0,86.523,87.2015,88.2,86.983,87.42,3434.30291875
2017-05-15,93.0,83.028,92.719,93.0,92.453,92.985,7173.38594452
2017-05-14,93.0,90.0,90.767,90.39,90.52,91.014,906.8946486
2017-05-13,91.212,85.401,90.732,90.113,90.499,90.965,7228.06282961
2017-05-12,93.945,87.125,89.7385,89.392,89.55,89.927,3904.24079882
2017-05-11,95.09,90.3,92.1245,92.481,91.835,92.414,5281.55152996
2017-05-10,97.407,90.916,91.2745,91.275,91.274,91.275,5634.50955822
2017-05-09,102.96,82.0,95.372,95.379,94.993,95.751,26376.45239574
2017-05-08,109.7,96.5,99.975,100.28,99.66,100.29,15363.39684816
2017-05-07,114.0,99.014,107.12,107.14,107.1,107.14,16614.60975627
2017-05-06,103.03,97.209,100.28,100.1,100.02,100.54,6214.27019645
2017-05-05,108.2,95.501,98.5665,99.034,98.161,98.972,26899.50057624
2017-05-04,101.97,92.746,95.882,95.499,95.609,96.155,23773.31060776
2017-05-03,97.3,91.01,97.0275,96.978,96.986,97.069,16157.18474759
2017-05-02,96.481,90.06,91.961,92.0,91.922,92.0,16803.15339467
2017-05-01,103.5,90.01,92.143,92.299,92.001,92.285,21849.50805116
2017-04-30,105.3,95.65,97.9035,97.89,97.9,97.907,14110.20876163
2017-04-29,109.27,85.46,104.67,104.97,104.34,105.0,43886.59185373
2017-04-28,87.068,82.755,86.2455,85.978,85.977,86.514,6736.90054207
2017-04-27,89.0,77.549,86.641,86.587,86.347,86.935,13573.43755159
2017-04-26,78.6,76.415,78.172,78.321,78.023,78.321,2700.43452099
2017-04-25,78.8,77.0,77.9585,78.492,77.82,78.097,4568.6428702
2017-04-24,78.1,76.0,76.884,76.902,76.768,77.0,3880.76065649
2017-04-23,78.4,76.4,76.6225,76.411,76.402,76.843,1743.32372198
2017-04-22,78.0,75.51,76.9395,77.205,76.705,77.174,2901.43935847
2017-04-21,77.959,74.856,76.457,76.381,76.381,76.533,5775.14419665
2017-04-20,76.7,74.05,75.3575,75.5,75.25,75.465,3527.16797483
2017-04-19,78.973,75.6,76.5585,76.67,76.447,76.67,2626.06332494
2017-04-18,79.31,73.105,75.776,75.959,75.612,75.94,7435.05907439
2017-04-17,78.88,75.53,78.3445,78.585,78.108,78.581,3761.33931285
2017-04-16,78.766,75.5,77.008,77.0,76.934,77.082,5439.37926872
2017-04-15,79.998,71.018,77.1945,77.319,77.002,77.387,11942.6168379
2017-04-14,74.789,70.1,73.4685,73.526,72.939,73.998,13678.58312873
2017-04-13,77.767,66.96,73.801,73.595,73.7,73.902,25818.31979056
2017-04-12,69.886,60.51,68.8005,68.594,68.602,68.999,22065.55206421
2017-04-11,64.29,60.45,61.774,61.72,61.568,61.98,11147.20294464
2017-04-10,67.0,60.551,62.1295,62.0,62.0,62.259,9052.46565049
2017-04-09,69.989,65.78,66.646,66.6,66.6,66.692,5716.51741913
2017-04-08,70.9,65.0,68.4935,68.54,68.318,68.669,8730.73858476
2017-04-07,71.198,65.3,65.6365,65.531,65.53,65.743,8440.59834925
2017-04-06,75.499,65.2,66.5505,66.499,66.492,66.609,15904.95972325
2017-04-05,78.996,65.481,73.2495,73.4,72.928,73.571,22565.59241773
2017-04-04,72.219,56.501,68.544,68.6,68.206,68.882,33387.51013184
2017-04-03,68.2,47.53,56.889,56.75,56.75,57.028,69122.64856359
2017-04-02,70.472,57.875,58.2735,58.471,58.064,58.483,28582.58751245
2017-04-01,74.0,66.5,68.2325,68.454,68.098,68.367,13747.06409174
2017-03-31,78.779,64.8,71.7845,71.354,71.7,71.869,49173.96511474
2017-03-30,85.0,75.6,77.852,78.048,77.639,78.065,19001.12238179
2017-03-29,87.599,82.0,84.641,84.746,84.401,84.881,15524.4857666
2017-03-28,90.0,80.009,87.2315,86.707,86.991,87.472,8595.34005042
2017-03-27,94.98,76.261,80.903,80.943,80.676,81.13,33069.00642517
2017-03-26,95.705,90.0,90.8145,90.965,90.664,90.965,6469.41284592
2017-03-25,99.842,85.01,92.659,92.304,92.4,92.918,21823.42329853
2017-03-24,107.79,96.793,96.827,96.793,96.793,96.861,13662.45033558
2017-03-23,103.02,97.501,100.735,100.59,100.67,100.8,4164.63365749
2017-03-22,108.0,88.909,100.9,101.77,100.46,101.34,21393.57699028
2017-03-21,103.0,89.452,95.608,95.5,95.347,95.869,30269.75044659
2017-03-20,109.99,98.5,105.96,106.0,105.92,106.0,15574.44220065
2017-03-14,93.801,73.01,88.6065,88.885,88.042,89.171,22704.00649074
2017-03-13,82.097,69.232,77.2085,77.629,76.8,77.617,12327.62571648
2017-03-12,74.181,50.0,72.734,72.0,72.12,73.348,17862.59388041
2017-03-11,56.988,43.001,50.1425,50.235,49.785,50.5,7557.56401723
2017-03-10,53.971,41.4,51.515,51.66,51.135,51.895,8123.23471239
2017-03-09,45.755,42.004,42.197,42.5,42.031,42.363,1399.4561271
2017-03-08,46.89,43.501,45.7725,45.927,45.545,46.0,1278.23629452
2017-03-07,47.576,42.768,46.7105,46.382,46.593,46.828,3840.57874146
2017-03-06,44.974,40.0,42.5635,42.77,42.358,42.769,4512.00407545
2017-03-05,76.841,43.326,43.515,43.789,43.224,43.806,10396.72388396
2017-03-04,51.878,42.99,47.709,47.853,47.248,48.17,3898.1297515
