Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-01-28,3.8809,3.7752,3.86165,3.8809,3.8462,3.8771,6845.68187922
2017-01-27,3.8835,3.6662,3.8434,3.8368,3.8349,3.8519,13854.41673003
2017-01-26,3.772,3.65,3.67835,3.69,3.6667,3.69,14586.00357641
2017-01-25,3.8636,3.7322,3.74435,3.733,3.7321,3.7566,16743.41237778
2017-01-24,3.8621,3.744,3.81175,3.802,3.803,3.8205,15694.62391757
2017-01-23,3.9259,3.8,3.85315,3.85,3.8413,3.865,10498.98440737
2017-01-22,3.9533,3.88,3.9082,3.9208,3.8964,3.92,4234.73654355
2017-01-21,3.938,3.8502,3.89295,3.9098,3.8808,3.9051,10166.10781706
2017-01-20,3.9499,3.8053,3.8974,3.907,3.888,3.9068,13253.43550779
2017-01-19,3.958,3.7949,3.88655,3.895,3.8746,3.8985,13882.19117268
2017-01-18,4.0199,3.8401,3.95005,3.95,3.95,3.9501,25459.99531481
2017-01-17,3.939,3.8255,3.8639,3.8927,3.848,3.8798,3162.80501539
2017-01-16,3.9506,3.8193,3.9017,3.9135,3.8899,3.9135,4198.45431041
2017-01-15,3.9952,3.86,3.93105,3.9466,3.9174,3.9447,12920.43112334
2017-01-14,4.0389,3.86,3.93825,3.9262,3.9213,3.9552,19287.01449798
2017-01-13,4.1,3.8067,4.0095,4.0001,4.0001,4.0189,23765.39442872
2017-01-12,4.619,3.7623,3.9347,3.9443,3.927,3.9424,137443.89845139
2017-01-11,4.659,4.3015,4.5726,4.574,4.5573,4.5879,43285.42817802
2017-01-10,4.44,3.8926,4.355,4.34,4.34,4.37,50329.933977
2017-01-09,4.04,3.92,4.0129,4.02,3.9984,4.0274,14907.96103134
2017-01-08,3.9999,3.629,3.96515,3.963,3.9526,3.9777,18891.73050059
2017-01-07,4.2892,3.799,3.8665,3.8676,3.8477,3.8853,70217.20237295
2017-01-06,4.721,4.1,4.23285,4.2127,4.2178,4.2479,99022.11619852
2017-01-05,4.7222,4.4297,4.635,4.6596,4.6103,4.6597,41954.39523828
2017-01-04,4.6665,4.4505,4.59185,4.593,4.58,4.6037,18819.80221644
2017-01-03,4.74,4.4486,4.59715,4.58,4.5869,4.6074,41657.19969348
2017-01-02,4.5401,4.3457,4.47945,4.4997,4.459,4.4999,9808.92662747
2017-01-01,4.4786,4.2738,4.34655,4.3635,4.3301,4.363,1850.59017047
2016-12-31,4.581,4.25,4.39215,4.4135,4.3818,4.4025,47526.67211348
2016-12-30,4.615,4.4431,4.5672,4.59,4.5604,4.574,57328.63397555
2016-12-29,4.6383,4.3965,4.5497,4.5976,4.536,4.5634,36019.59720191
2016-12-28,4.4946,4.2413,4.3816,4.3633,4.3656,4.3976,24107.50029235
2016-12-27,4.4085,4.1425,4.264,4.257,4.2517,4.2763,23663.68371943
2016-12-26,4.4451,4.1,4.2865,4.2991,4.273,4.3,43371.2431794
2016-12-25,4.684,4.31,4.4466,4.431,4.4288,4.4644,36797.13097976
