Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-09-23,0.1807,0.16938,0.17733,0.17739,0.17726,0.1774,8387170.5674723
2017-09-22,0.17709,0.1665,0.1722,0.17137,0.17197,0.17243,6235339.7940353
2017-09-21,0.18524,0.16873,0.17171,0.17194,0.17148,0.17194,10516130.885025
2017-09-20,0.18987,0.18047,0.18408,0.184,0.18401,0.18415,6951905.1339875
2017-09-19,0.19477,0.18201,0.18451,0.1843,0.1843,0.18472,10987748.100589
2017-09-18,0.19427,0.18001,0.19289,0.19335,0.1926,0.19318,14868173.650233
2017-09-17,0.18454,0.17131,0.18169,0.182,0.18138,0.182,5714945.4302057
2017-09-16,0.192,0.17303,0.18292,0.18235,0.18245,0.18339,10752021.307502
2017-09-15,0.19199,0.14765,0.185995,0.18659,0.18541,0.18658,23033706.29727
2017-09-14,0.20209,0.16612,0.17406,0.17381,0.17341,0.17471,17151594.396816
2017-09-13,0.21058,0.19066,0.200855,0.20051,0.20022,0.20149,9181584.4214859
2017-09-12,0.224,0.2052,0.21072,0.21074,0.2107,0.21074,10328345.674751
2017-09-11,0.22184,0.20799,0.217645,0.21779,0.2174,0.21789,10066692.073989
2017-09-10,0.2243,0.19699,0.217475,0.218,0.21695,0.218,8667336.3296898
2017-09-09,0.21409,0.20617,0.21348,0.21234,0.21297,0.21399,4206937.6813457
2017-09-08,0.22928,0.20134,0.2107,0.211,0.21043,0.21097,11914222.123596
2017-09-07,0.23289,0.22039,0.228545,0.22859,0.2285,0.22859,8678580.0067757
2017-09-06,0.23057,0.21458,0.23034,0.23049,0.2303,0.23038,11058195.89246
2017-09-05,0.21735,0.18862,0.21492,0.21566,0.21418,0.21566,14035909.93929
2017-09-04,0.23043,0.1886,0.20786,0.207,0.20703,0.20869,20817999.438974
2017-09-03,0.238,0.21067,0.228615,0.22925,0.22803,0.2292,13224674.756181
2017-09-02,0.2542,0.21811,0.22166,0.22119,0.2212,0.22212,19369052.227262
2017-09-01,0.26526,0.241,0.25398,0.2538,0.2538,0.25416,20766179.747553
2017-08-31,0.2589,0.2271,0.25832,0.25856,0.25808,0.25856,18735081.676587
2017-08-30,0.23326,0.21602,0.2289,0.2288,0.2288,0.229,15626447.378092
2017-08-29,0.22692,0.21206,0.21851,0.21807,0.21808,0.21894,24207523.067765
2017-08-28,0.2425,0.194,0.2259,0.2257,0.2257,0.2261,43603789.833724
2017-08-27,0.21148,0.192,0.201685,0.20239,0.20111,0.20226,14010021.044982
2017-08-26,0.23087,0.2056,0.21085,0.2115,0.21071,0.21099,13993493.141032
2017-08-25,0.23089,0.201,0.21661,0.21699,0.21623,0.21699,36232904.70424
2017-08-24,0.28769,0.21124,0.217025,0.21799,0.21608,0.21797,59281801.661477
2017-08-23,0.2999,0.2135,0.263215,0.26333,0.2631,0.26333,95048149.147527
2017-08-22,0.26104,0.1701,0.235795,0.2358,0.23579,0.2358,84912342.311459
2017-08-21,0.1983,0.1518,0.197605,0.198,0.19721,0.198,28800845.790545
2017-08-20,0.16158,0.149,0.16014,0.1606,0.15968,0.1606,7874949.5252325
2017-08-19,0.1616,0.14738,0.154125,0.154,0.154,0.15425,8895812.3623306
2017-08-18,0.17147,0.1511,0.156455,0.15701,0.1559,0.15701,14995992.077857
2017-08-17,0.16119,0.15351,0.15953,0.15998,0.1591,0.15996,7412207.8879054
2017-08-16,0.15975,0.14818,0.158105,0.15831,0.1579,0.15831,12070024.780721
2017-08-15,0.16877,0.15179,0.156915,0.15653,0.15652,0.15731,10843519.465937
