Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-09-04,19.438,15.721,16.83,16.798,16.798,16.862,805944.10556489
2017-09-03,20.85,18.249,19.311,19.292,19.293,19.329,504082.13154338
2017-09-02,24.45,18.0,18.8485,18.895,18.802,18.895,1466600.153187
2017-09-01,22.9,16.1,21.888,21.917,21.859,21.917,1671761.1781263
2017-08-31,16.711,15.75,16.703,16.7,16.702,16.704,270479.88003268
2017-08-30,16.1,15.714,15.811,15.75,15.756,15.866,149997.12343216
2017-08-29,16.12,15.366,15.893,15.89,15.868,15.918,178904.34754583
2017-08-28,16.46,15.5,15.7025,15.686,15.686,15.719,230110.84899709
2017-08-27,16.356,15.14,16.0775,16.092,16.058,16.097,320893.22356301
2017-08-26,15.341,14.797,15.2135,15.244,15.2,15.227,110877.13475813
2017-08-25,15.67,15.0,15.1685,15.168,15.168,15.169,175921.5145532
2017-08-24,16.0,15.1,15.225,15.236,15.216,15.234,237654.35640803
2017-08-23,16.7,14.15,15.419,15.413,15.413,15.425,796141.55721717
2017-08-22,15.2,13.349,14.2185,14.211,14.212,14.225,318825.15783247
2017-08-21,14.947,13.7,14.327,14.349,14.312,14.342,322939.5930948
2017-08-20,14.171,13.268,14.009,14.026,13.997,14.021,135153.08705088
2017-08-19,13.994,13.03,13.5605,13.544,13.545,13.576,132096.04916482
2017-08-18,14.494,11.692,13.427,13.416,13.421,13.433,223420.99822302
2017-08-17,14.252,13.502,13.8475,13.846,13.847,13.848,106816.80168195
2017-08-16,14.4,13.15,13.9455,13.908,13.939,13.952,191164.47818421
2017-08-15,14.114,13.014,13.398,13.405,13.394,13.402,158528.3199023
2017-08-14,14.542,13.7,13.9725,13.979,13.97,13.975,164172.97404071
2017-08-13,14.7,13.74,14.1495,14.153,14.149,14.15,186807.34470574
2017-08-12,15.32,14.37,14.5895,14.595,14.585,14.594,134948.3538488
2017-08-11,15.579,14.822,15.199,15.199,15.198,15.2,116803.94534775
2017-08-10,15.677,15.049,15.2865,15.234,15.257,15.316,117995.71094822
2017-08-09,16.275,15.08,15.1785,15.231,15.126,15.231,176132.09139251
2017-08-08,16.0,15.106,15.9705,15.999,15.942,15.999,206659.62440622
2017-08-07,15.649,14.9,15.1645,15.18,15.156,15.173,180638.1511996
2017-08-06,16.178,15.228,15.5825,15.57,15.568,15.597,110106.12079018
2017-08-05,15.92,14.51,15.4425,15.45,15.405,15.48,465470.76678152
2017-08-04,15.319,14.753,14.765,14.767,14.763,14.767,153656.38598176
2017-08-03,15.451,14.339,15.201,15.243,15.159,15.243,157688.26770776
2017-08-02,15.282,14.201,14.4345,14.466,14.406,14.463,161622.17500825
2017-08-01,14.798,13.376,14.428,14.47,14.403,14.453,335538.31251373
2017-07-31,13.987,13.301,13.7455,13.726,13.721,13.77,403346.91750433
2017-07-30,14.471,13.457,13.751,13.75,13.75,13.752,674707.66069624
2017-07-29,14.16,13.15,14.1235,14.104,14.113,14.134,109422.75055951
2017-07-28,14.725,13.7,13.917,13.904,13.911,13.923,135699.72045613
2017-07-27,14.843,14.279,14.5795,14.579,14.579,14.58,116150.31099574
2017-07-26,14.85,14.0,14.5715,14.57,14.571,14.572,112033.98473733
2017-07-25,16.133,14.15,14.475,14.504,14.415,14.535,183011.66589997
2017-07-24,16.351,15.75,16.003,15.98,15.973,16.033,70743.89014878
2017-07-23,16.882,15.6,16.0065,16.0,16.004,16.009,129027.03658333
2017-07-22,16.98,15.91,16.802,16.818,16.8,16.804,107597.67529891
2017-07-21,17.607,15.445,16.106,16.111,16.102,16.11,357313.60889605
2017-07-20,16.248,14.01,16.0375,16.094,15.98,16.095,366522.51677686
2017-07-19,16.086,14.225,14.3445,14.366,14.323,14.366,207429.38837456
2017-07-18,16.288,14.502,15.6665,15.644,15.55,15.783,423051.50923335
2017-07-17,15.55,13.632,15.1715,15.171,15.171,15.172,363275.79134868
2017-07-16,15.491,12.711,14.241,14.317,14.163,14.319,602482.54935933
2017-07-15,16.998,14.602,15.1195,15.081,15.09,15.149,427593.48322842
2017-07-14,17.912,15.777,16.691,16.725,16.656,16.726,390413.44633506
2017-07-13,19.5,16.22,17.593,17.639,17.563,17.623,484741.1459482
2017-07-12,19.25,13.119,18.85,18.836,18.837,18.863,969722.66920437
2017-07-11,15.198,12.336,13.841,13.902,13.802,13.88,518956.00829062
2017-07-10,16.71,14.255,14.37,14.413,14.327,14.413,305735.89950665
2017-07-09,16.79,15.51,15.665,15.7,15.633,15.697,118946.10167107
2017-07-08,16.318,14.79,16.0835,15.998,15.999,16.168,197376.79767161
2017-07-07,17.67,15.79,15.814,15.849,15.79,15.838,143251.51551708
2017-07-06,17.624,16.75,17.377,17.398,17.337,17.417,103960.51319608
2017-07-05,17.497,16.668,17.342,17.338,17.338,17.346,105275.24562322
2017-07-04,18.098,17.002,17.2055,17.191,17.153,17.258,134752.88616156
2017-07-03,17.7,16.503,17.2325,17.2,17.2,17.265,130335.96146386
2017-07-02,17.148,15.653,16.8555,16.9,16.81,16.901,129821.28024722
2017-07-01,17.318,15.51,15.9215,15.942,15.901,15.942,144644.30598357
2017-06-30,18.298,17.15,17.169,17.15,17.15,17.188,123650.68160078
2017-06-29,18.65,16.924,17.626,17.592,17.592,17.66,220373.17052241
2017-06-28,18.681,16.66,18.357,18.309,18.319,18.395,365620.23878598
2017-06-27,18.179,14.25,17.8405,17.834,17.814,17.867,656055.75161519
2017-06-26,19.535,15.073,17.1685,17.213,17.132,17.205,621165.56760103
2017-06-25,21.13,17.1,18.351,18.419,18.301,18.401,491305.86411305
2017-06-24,19.885,17.502,17.938,17.932,17.936,17.94,178965.29207792
2017-06-23,20.344,18.986,19.8575,19.801,19.841,19.874,116747.17332179
2017-06-22,19.636,18.058,19.046,19.06,19.03,19.062,205362.48522232
2017-06-21,20.838,17.605,18.557,18.603,18.507,18.607,393521.12900149
2017-06-20,21.75,19.7,20.828,20.84,20.826,20.83,216334.3534434
2017-06-19,22.2,19.838,21.577,21.555,21.559,21.595,282838.94016355
2017-06-18,23.3,19.383,20.023,20.019,20.02,20.026,637191.16843144
2017-06-17,21.075,16.5,21.0405,21.01,21.01,21.071,341189.73094357
2017-06-16,17.4,15.736,16.827,16.88,16.796,16.858,261459.70007381
2017-06-15,17.593,13.419,16.773,16.812,16.73,16.816,661986.77569793
2017-06-14,20.5,16.302,16.985,17.022,16.949,17.021,467729.6151325
2017-06-13,20.233,18.085,19.833,19.816,19.812,19.854,351764.64392497
2017-06-12,22.49,15.6,18.164,18.054,18.073,18.255,970753.31910919
2017-06-11,23.0,17.275,21.526,21.52,21.52,21.532,950069.22019357
2017-06-10,18.3,17.0,17.2945,17.271,17.273,17.316,343494.94889708
2017-06-09,17.699,16.9,17.174,17.201,17.164,17.184,113866.34722531
2017-06-08,17.404,16.25,17.0765,17.075,17.075,17.078,149894.21318016
2017-06-07,18.579,16.5,16.879,16.882,16.869,16.889,502257.8616627
2017-06-06,17.5,16.2,17.031,17.086,16.974,17.088,569115.12662054
2017-06-05,17.1,16.074,16.6385,16.638,16.615,16.662,269908.37911261
2017-06-04,17.07,15.2,16.8895,16.889,16.889,16.89,267827.59026314
2017-06-03,16.441,15.061,15.5445,15.558,15.531,15.558,137969.21338874
2017-06-02,16.39,15.44,15.9965,15.999,15.992,16.001,137519.30548299
2017-06-01,16.714,15.25,15.8785,15.878,15.865,15.892,256231.45318197
2017-05-31,17.593,14.19,16.2115,16.23,16.193,16.23,538864.30771486
2017-05-30,17.489,15.201,16.1135,16.068,16.081,16.146,541265.26777053
2017-05-29,16.5,14.005,16.0465,16.092,16.003,16.09,366519.16364816
2017-05-28,16.431,12.797,14.82,14.8,14.761,14.879,942051.86363231
2017-05-27,15.0,9.7001,14.0425,13.959,13.959,14.126,1303217.9563737
2017-05-26,17.599,12.551,13.7895,13.697,13.697,13.882,928906.35833265
2017-05-25,22.793,15.0,17.143,17.169,17.124,17.162,1807157.8893801
2017-05-24,17.97,9.9968,16.977,17.072,16.9,17.054,2221572.4893336
2017-05-23,10.5,7.85,9.97855,9.9974,9.9597,9.9974,928122.63962188
2017-05-22,9.3,7.55,7.9616,7.9482,7.9483,7.9749,1887609.1370023
2017-05-21,7.6,6.8691,7.58775,7.6,7.5755,7.6,504940.45670745
2017-05-20,7.7,7.1,7.10295,7.101,7.1,7.1059,334414.82682503
2017-05-19,7.7,6.5,7.47365,7.4993,7.4482,7.4991,656869.69850812
2017-05-18,6.7,5.8448,6.6542,6.65,6.6501,6.6583,402586.76349685
2017-05-17,6.2,5.633,5.90215,5.8903,5.8903,5.914,417812.87179683
2017-05-16,6.4103,5.8995,6.1713,6.2055,6.1557,6.1869,331947.28623165
2017-05-15,6.9015,6.1964,6.38595,6.3821,6.3816,6.3903,472681.00399083
2017-05-14,6.95,6.0222,6.8717,6.8636,6.8516,6.8918,519708.97958655
2017-05-13,6.2706,5.7602,6.02725,6.0518,6.0029,6.0516,322261.86104389
2017-05-12,6.5272,6.1502,6.2659,6.282,6.2527,6.2791,257740.56903301
2017-05-11,6.674,6.1458,6.3264,6.3438,6.3102,6.3426,409141.43746823
2017-05-10,6.8879,6.0,6.4239,6.406,6.406,6.4418,677127.29444126
2017-05-09,6.5709,5.231,6.2452,6.2499,6.2211,6.2693,1278666.6058041
2017-05-08,7.1591,6.4,6.57635,6.5607,6.5608,6.5919,979429.04724362
2017-05-07,7.5062,6.9501,7.1383,7.1105,7.1154,7.1612,545234.90689958
2017-05-06,7.2866,6.7933,6.96055,6.9501,6.9506,6.9705,462207.03187891
2017-05-05,7.825,6.81,7.2661,7.2781,7.2564,7.2758,1206013.9409455
2017-05-04,7.7,7.01,7.37105,7.379,7.3622,7.3799,942689.84782168
2017-05-03,7.2999,6.82,7.12725,7.1308,7.1237,7.1308,589335.09970875
2017-05-02,7.52,6.5822,7.01875,7.001,7.001,7.0365,1057549.1013741
2017-05-01,7.999,6.5501,6.9695,6.9997,6.9392,6.9998,2255649.8855539
2017-04-30,6.978,5.7001,6.9498,6.95,6.9496,6.95,1221649.0623978
2017-04-29,5.8,5.1297,5.7814,5.773,5.7744,5.7884,509204.09460975
2017-04-28,5.56,4.901,5.2145,5.2119,5.2121,5.2169,648214.06423781
2017-04-27,5.5994,4.8795,5.3341,5.3499,5.3189,5.3493,1530175.954009
2017-04-26,5.0826,4.198,4.89065,4.8993,4.8831,4.8982,1585383.0190215
2017-04-25,4.4199,4.0101,4.1941,4.1906,4.1902,4.198,858633.28571192
2017-04-24,4.3489,3.7304,4.24985,4.25,4.2497,4.25,1230541.7432215
2017-04-23,3.7999,3.41,3.78105,3.7999,3.7662,3.7959,632656.66114824
2017-04-22,3.4373,3.328,3.40895,3.4273,3.4001,3.4178,209976.3343662
2017-04-21,3.513,3.2072,3.33315,3.3384,3.328,3.3383,606320.60574286
2017-04-20,3.5748,3.163,3.3796,3.38,3.3792,3.38,908399.3414008
2017-04-19,3.3999,2.9001,3.3325,3.33,3.3305,3.3345,714802.07318857
2017-04-18,3.08,2.666,3.0118,3.0286,2.9988,3.0248,585132.53557873
2017-04-17,2.6986,2.6373,2.6673,2.6681,2.6665,2.6681,186859.1884246
2017-04-16,2.7187,2.6115,2.66795,2.675,2.6627,2.6732,142415.97036803
2017-04-15,2.73,2.6456,2.70505,2.7035,2.697,2.7131,102055.82438548
2017-04-14,2.7794,2.5975,2.7187,2.7273,2.711,2.7264,348196.12889862
2017-04-13,2.6885,2.588,2.64835,2.65,2.6378,2.6589,200164.56505432
2017-04-12,2.7015,2.5444,2.6657,2.6625,2.6583,2.6731,236842.216911
2017-04-11,2.6501,2.5836,2.5947,2.5991,2.5886,2.6008,101247.95349043
2017-04-10,2.6985,2.543,2.64325,2.6464,2.6401,2.6464,141074.44396411
2017-04-09,2.7362,2.6001,2.69115,2.6941,2.6838,2.6985,198852.40699834
2017-04-08,2.8252,2.5718,2.7258,2.7296,2.722,2.7296,359138.61306929
2017-04-07,2.7,2.5626,2.57935,2.5755,2.5755,2.5832,279990.11456662
2017-04-06,2.8375,2.443,2.6403,2.6521,2.6355,2.6451,805462.49372189
2017-04-05,2.7799,2.6202,2.7681,2.7683,2.7651,2.7711,254915.8021975
2017-04-04,2.7081,2.5246,2.65525,2.65,2.65,2.6605,276524.17719443
2017-04-03,2.75,2.5009,2.5422,2.537,2.537,2.5474,471857.42841348
2017-04-02,2.8,2.5,2.64655,2.66,2.6368,2.6563,651862.42028868
2017-04-01,2.832,2.7353,2.73965,2.7353,2.7353,2.744,199268.84580147
2017-03-31,2.994,2.6,2.756,2.7501,2.7506,2.7614,1308759.3419047
2017-03-30,3.0,2.2508,2.7925,2.7984,2.79,2.795,1046636.2877587
2017-03-29,2.38,2.2374,2.32405,2.3222,2.3189,2.3292,246162.43744123
2017-03-28,2.339,2.1,2.25125,2.2501,2.2501,2.2524,324882.40933183
2017-03-27,2.3499,2.1,2.1078,2.1023,2.1006,2.115,296314.08807473
2017-03-26,2.3687,2.2524,2.2977,2.318,2.289,2.3064,204097.9498777
2017-03-25,2.4709,2.293,2.31005,2.3204,2.3014,2.3187,417660.19347581
2017-03-24,2.4645,2.24,2.37915,2.39,2.3683,2.39,536622.67578447
2017-03-23,2.35,2.1691,2.2435,2.2559,2.237,2.25,433336.02435287
2017-03-22,2.46,2.203,2.29685,2.3,2.2895,2.3042,827133.95026676
2017-03-21,2.38,1.866,2.34525,2.35,2.3405,2.35,1341814.5546509
2017-03-20,1.9715,1.82,1.9305,1.9299,1.9243,1.9367,397441.73975606
2017-03-14,1.7698,1.6094,1.63645,1.6301,1.63,1.6429,808358.80155601
2017-03-13,1.65,1.4017,1.6429,1.64,1.64,1.6458,844438.78637252
2017-03-12,1.3833,1.2809,1.3759,1.3727,1.3727,1.3791,227818.87492367
2017-03-11,1.4299,1.2202,1.29645,1.291,1.2941,1.2988,810919.02985896
2017-03-10,1.3348,1.275,1.32255,1.3205,1.3205,1.3246,160711.14134128
2017-03-09,1.3746,1.2801,1.28075,1.2801,1.2805,1.281,373439.51131838
2017-03-08,1.4327,1.345,1.372,1.37,1.37,1.374,314809.10199432
2017-03-07,1.4399,1.3939,1.42825,1.4274,1.4251,1.4314,92634.48530344
2017-03-06,1.4304,1.385,1.3922,1.3939,1.3905,1.3939,156239.57898157
2017-03-05,1.4769,1.387,1.42585,1.4292,1.4218,1.4299,285756.55951521
2017-03-04,1.44,1.35,1.43825,1.44,1.4365,1.44,292688.35576055
2017-03-03,1.4076,1.34,1.3638,1.3607,1.3612,1.3664,369329.69992182
2017-03-02,1.43,1.2255,1.40325,1.403,1.4025,1.404,658583.17796936
2017-03-01,1.2679,1.225,1.2354,1.2311,1.2317,1.2391,224557.99529057
2017-02-28,1.26,1.23,1.23665,1.235,1.235,1.2383,236906.12320246
2017-02-27,1.2564,1.1901,1.2511,1.2505,1.25,1.2522,177146.73974937
2017-02-26,1.2209,1.1731,1.2122,1.211,1.2098,1.2146,139645.4243188
2017-02-25,1.2499,1.2,1.21385,1.2125,1.2125,1.2152,352034.06409683
2017-02-24,1.244,1.209,1.23835,1.2416,1.2321,1.2446,138317.86890126
2017-02-23,1.257,1.216,1.21975,1.227,1.2181,1.2214,52471.57901737
2017-02-22,1.2633,1.22,1.255,1.2525,1.253,1.257,96419.04709044
2017-02-21,1.2499,1.215,1.23005,1.23,1.23,1.2301,56578.45306227
2017-02-20,1.2385,1.218,1.22225,1.2245,1.22,1.2245,49065.81711336
2017-02-19,1.245,1.217,1.2239,1.222,1.2221,1.2257,155899.65473285
2017-02-18,1.2529,1.23,1.23395,1.2352,1.2301,1.2378,105444.28875777
2017-02-17,1.2699,1.235,1.2375,1.235,1.2345,1.2405,189164.71581894
2017-02-16,1.2787,1.24,1.2668,1.265,1.265,1.2686,107757.96457939
2017-02-15,1.25,1.1887,1.24745,1.25,1.245,1.2499,179064.85915128
2017-02-14,1.2315,1.1672,1.1935,1.192,1.193,1.194,196754.23210417
2017-02-13,1.2336,1.2001,1.21695,1.2168,1.2169,1.217,77258.07334657
2017-02-12,1.2878,1.2203,1.2273,1.2245,1.2245,1.2301,107463.92086769
2017-02-11,1.2685,1.205,1.2594,1.2597,1.2567,1.2621,164830.15801961
2017-02-10,1.458,1.1401,1.25715,1.2528,1.2528,1.2615,801070.05198883
2017-02-09,1.4839,1.3919,1.4326,1.4321,1.4285,1.4367,109303.77512968
2017-02-08,1.508,1.4498,1.46225,1.46,1.46,1.4645,125849.33361863
2017-02-07,1.48,1.364,1.44975,1.4501,1.4443,1.4552,227277.36167448
2017-02-06,1.3723,1.3365,1.365,1.3633,1.3631,1.3669,39157.40687298
2017-02-05,1.381,1.345,1.37365,1.3726,1.3723,1.375,107273.52180346
2017-02-04,1.3609,1.3187,1.34575,1.345,1.3455,1.346,63228.72414815
2017-02-03,1.3679,1.333,1.3543,1.3616,1.3484,1.3602,36104.87883068
2017-02-02,1.3698,1.335,1.34065,1.3451,1.3369,1.3444,67300.11214457
2017-02-01,1.38,1.3301,1.3511,1.3543,1.3447,1.3575,88974.13893879
2017-01-31,1.34,1.2863,1.33955,1.34,1.3391,1.34,16527.46777646
2017-01-30,1.3079,1.288,1.29365,1.2904,1.2894,1.2979,15346.80057143
2017-01-29,1.3099,1.2806,1.30475,1.3026,1.3026,1.3069,46870.4280198
2017-01-28,1.3441,1.275,1.2796,1.278,1.278,1.2812,85655.33004791
2017-01-27,1.35,1.2759,1.329,1.3269,1.3269,1.3311,65641.13530375
2017-01-26,1.3753,1.2732,1.27585,1.2798,1.2735,1.2782,147915.01808817
2017-01-25,1.396,1.351,1.3552,1.3632,1.3517,1.3587,108044.82005072
2017-01-24,1.4,1.3664,1.38835,1.4,1.3858,1.3909,106398.10987104
2017-01-23,1.48,1.3501,1.3813,1.38,1.38,1.3826,176770.25530131
2017-01-22,1.5499,1.341,1.41935,1.417,1.415,1.4237,390548.33442154
2017-01-21,1.3928,1.159,1.34395,1.345,1.342,1.3459,388401.33253912
2017-01-20,1.2197,1.1603,1.1764,1.173,1.1738,1.179,56451.19596233
2017-01-19,1.22,1.1431,1.20525,1.2061,1.2029,1.2076,91785.70117183
2017-01-18,1.2349,1.1725,1.20725,1.2064,1.2064,1.2081,88476.41178838
2017-01-17,1.2053,1.164,1.17645,1.1825,1.1724,1.1805,16868.62288389
2017-01-16,1.2063,1.15,1.18415,1.1896,1.1801,1.1882,99723.061332629
2017-01-15,1.245,1.1852,1.20165,1.1978,1.1955,1.2078,44023.60607087
2017-01-14,1.2568,1.1666,1.2143,1.21,1.21,1.2186,93856.90684433
2017-01-13,1.27,1.128,1.213,1.2105,1.2105,1.2155,270312.80383082
2017-01-12,1.4447,1.16,1.183,1.185,1.1741,1.1919,371933.58341769
2017-01-11,1.4499,1.4051,1.42625,1.4389,1.4199,1.4326,14490.94134137
2017-01-10,1.4587,1.3851,1.40715,1.4081,1.4007,1.4136,37474.96840647
2017-01-09,1.4937,1.41,1.45515,1.4601,1.4523,1.458,93315.81062523
2017-01-08,1.4909,1.2703,1.4323,1.433,1.4293,1.4353,259513.65407922
2017-01-07,1.6199,1.4021,1.48645,1.4836,1.4821,1.4908,207914.14916972
2017-01-06,1.81,1.4,1.5878,1.586,1.581,1.5946,460426.51251304
2017-01-05,1.76,1.4758,1.7198,1.72,1.7196,1.72,416758.34568944
2017-01-04,1.5721,1.4012,1.46615,1.4768,1.4636,1.4687,231744.86928769
2017-01-03,1.46,1.37,1.435,1.4324,1.4324,1.4376,100112.37914517
2017-01-02,1.5,1.3498,1.3935,1.3978,1.3899,1.3971,142077.71146779
2017-01-01,1.567,1.3332,1.4156,1.41,1.4105,1.4207,199806.62182533
2016-12-31,1.63,1.4171,1.5391,1.544,1.5342,1.544,584421.99792047
2016-12-30,1.468,1.1114,1.4205,1.4277,1.4152,1.4258,511515.525232
2016-12-29,1.1299,1.0402,1.1163,1.1221,1.1122,1.1204,63701.61889705
2016-12-28,1.0729,1.035,1.0542,1.048,1.049,1.0594,61118.086295
2016-12-27,1.085,1.031,1.0397,1.0375,1.0365,1.0429,70312.98330234
2016-12-26,1.123,1.0601,1.0714,1.0693,1.0684,1.0744,37605.92811181
2016-12-25,1.125,1.0301,1.10655,1.11,1.1031,1.11,78036.03379808
2016-12-24,1.1054,1.0167,1.04745,1.0419,1.0412,1.0537,166859.09601276
2016-12-23,1.1499,1.0701,1.09715,1.0938,1.0938,1.1005,178302.46918651
2016-12-22,1.1698,1.1147,1.12895,1.1299,1.128,1.1299,139454.76680596
2016-12-21,1.198,1.1301,1.1342,1.1324,1.1307,1.1377,197787.79625542
2016-12-20,1.198,1.059,1.19245,1.1944,1.1906,1.1943,376347.9908361
2016-12-19,1.0599,1.0038,1.05395,1.045,1.0506,1.0573,39465.15557221
2016-12-18,1.0719,0.9901,1.00585,1.0098,1.003,1.0087,204956.00435138
2016-12-17,1.0921,1.0387,1.07315,1.0719,1.0719,1.0744,145199.19477071
2016-12-16,1.1099,0.9749,1.0836,1.0827,1.0792,1.088,368145.993569
2016-12-15,0.995,0.95889,0.98665,0.98999,0.98331,0.98999,164963.78029687
2016-12-14,1.0056,0.9,0.976735,0.98569,0.97251,0.98096,294677.73436185
2016-12-13,0.95959,0.89174,0.907805,0.9061,0.90611,0.9095,54284.53893408
2016-12-12,0.962,0.8541,0.931715,0.92668,0.92803,0.9354,131194.87421645
2016-12-11,0.87,0.8015,0.857895,0.86098,0.85481,0.86098,60788.29743683
2016-12-10,0.839,0.8,0.807805,0.80989,0.80701,0.8086,68899.7172161
2016-12-09,0.8316,0.80131,0.81717,0.81791,0.81491,0.81943,175255.50396823
2016-12-08,0.8379,0.76601,0.826195,0.825,0.825,0.82739,134234.5680965
2016-12-07,0.8394,0.738,0.781455,0.78,0.78,0.78291,155948.91719001
