Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-08-03,191.63,182.91,189.855,189.3,189.51,190.2,2392.3635497
2017-08-02,196.37,180.0,186.965,187.49,186.43,187.5,8010.7682742
2017-08-01,195.45,171.0,192.465,192.26,191.46,193.47,5492.10073198
2017-07-31,177.53,167.57,172.075,172.68,171.41,172.74,2152.51260925
2017-07-30,187.0,173.56,174.985,174.06,174.46,175.51,2870.40682651
2017-07-29,180.84,165.11,180.015,179.91,179.94,180.09,3964.76132772
2017-07-28,190.93,172.78,174.675,175.55,174.43,174.92,3827.6055137
2017-07-27,193.54,181.05,187.545,185.81,186.86,188.23,2506.66099651
2017-07-26,189.99,172.49,188.94,189.99,187.9,189.98,7869.80442766
2017-07-25,212.26,176.8,184.215,183.4,183.44,184.99,9408.08292913
2017-07-24,214.47,205.29,211.54,210.88,210.88,212.2,4321.90804305
2017-07-23,228.0,207.55,211.6,211.92,211.22,211.98,6525.80956218
2017-07-22,219.99,201.29,219.25,218.55,218.59,219.91,2222.48733698
2017-07-21,217.0,200.5,204.675,204.65,204.35,205.0,6798.80834524
2017-07-20,219.99,180.01,211.715,213.0,210.6,212.83,9122.43312911
2017-07-19,217.73,180.53,184.76,188.84,184.05,185.47,9611.08057518
2017-07-18,225.0,171.85,197.9,199.99,195.85,199.95,13420.07109626
2017-07-17,179.8,157.37,179.465,179.03,179.13,179.8,11876.41834845
2017-07-16,165.96,146.91,159.39,159.0,159.11,159.67,11880.76592692
2017-07-15,179.7,155.11,163.44,163.1,162.89,163.99,7015.03533128
2017-07-14,195.59,164.29,174.7,174.21,174.41,174.99,4847.43297353
2017-07-13,215.31,184.05,193.06,192.98,192.21,193.91,5233.11584669
2017-07-12,218.41,166.0,211.795,212.21,211.35,212.24,8903.37665947
2017-07-11,200.0,162.0,176.625,178.15,175.34,177.91,25650.74154304
2017-07-10,242.0,196.12,196.555,196.12,196.11,197.0,7115.44151392
2017-07-09,262.0,241.04,242.14,241.04,241.01,243.27,2473.08804905
2017-07-08,249.98,230.22,248.9,249.98,247.85,249.95,4355.58306601
2017-07-07,289.0,248.98,248.555,248.98,248.16,248.95,5257.63430909
2017-07-06,289.98,270.3,284.705,285.97,283.87,285.54,1857.782709
2017-07-05,286.85,264.89,285.025,284.83,284.82,285.23,2610.93058806
2017-07-04,298.92,272.65,277.22,277.8,275.95,278.49,4040.8600477
2017-07-03,296.42,275.15,290.05,289.24,289.24,290.86,3294.17935033
2017-07-02,300.0,260.0,288.505,288.67,287.34,289.67,5837.71254347
2017-07-01,299.99,260.01,264.87,267.15,262.61,267.13,4069.8458799
2017-06-30,318.46,290.0,290.195,290.0,290.0,290.39,3522.75083649
2017-06-29,339.69,300.01,315.665,317.01,315.08,316.25,7205.33576272
2017-06-28,339.61,302.0,332.735,332.43,331.08,334.39,6008.42663509
2017-06-27,329.55,260.01,318.475,319.79,317.25,319.7,8893.85302309
2017-06-26,320.0,255.0,280.345,280.0,279.11,281.58,8495.48716963
2017-06-25,349.01,287.03,302.465,300.21,300.62,304.31,3724.64480078
2017-06-24,378.9,337.14,345.695,343.9,343.91,347.48,2349.68190686
2017-06-23,388.0,373.03,378.85,380.09,378.8,378.9,1027.68376106
2017-06-22,390.59,353.19,374.92,373.15,373.19,376.65,3286.28499404
2017-06-21,417.25,346.55,354.09,354.98,353.0,355.18,4903.38136681
2017-06-20,433.0,394.02,411.32,409.05,409.14,413.5,7924.15443996
2017-06-19,404.91,367.03,403.655,404.91,402.51,404.8,3086.04111566
2017-06-18,395.0,359.59,366.905,368.76,365.72,368.09,3570.16273606
2017-06-17,400.0,349.0,390.41,389.72,389.73,391.09,5764.32910066
2017-06-16,403.69,347.0,362.9,364.15,361.65,364.15,9068.17954053
2017-06-15,406.87,267.0,388.66,388.5,387.5,389.82,13303.79325138
2017-06-14,435.0,335.73,351.82,353.99,349.7,353.94,12450.44494662
2017-06-13,372.28,289.01,359.15,357.8,357.83,360.47,9896.35038557
2017-06-12,335.06,250.0,288.68,290.0,287.93,289.43,11641.06425376
2017-06-11,336.0,302.0,319.025,319.38,318.0,320.05,8514.23719646
2017-06-10,311.01,275.4,309.19,308.09,308.09,310.29,6757.72900334
2017-06-09,279.99,268.42,277.57,277.25,277.26,277.88,3051.70447834
2017-06-08,285.0,257.0,269.54,270.0,269.01,270.07,5327.20855452
2017-06-07,320.4,250.0,262.48,263.76,261.38,263.58,14125.23922318
2017-06-06,260.0,234.59,253.045,252.16,252.23,253.86,8806.52717349
2017-06-05,264.7,229.8,243.29,244.28,242.56,244.02,9730.35711641
2017-06-04,238.3,218.4,233.24,234.23,232.27,234.21,3583.73570576
2017-06-03,234.9,215.59,220.28,221.08,219.48,221.08,2814.37420839
2017-06-02,247.63,230.01,232.835,231.22,231.89,233.78,4172.46882897
2017-06-01,255.67,220.0,237.12,236.3,236.32,237.92,5153.935485
2017-05-31,246.08,212.3,223.995,224.92,223.16,224.83,5612.99666207
2017-05-30,240.0,193.3,226.05,225.3,224.44,227.66,8477.00484645
2017-05-29,204.44,178.54,198.995,199.32,197.12,200.87,7069.20671213
2017-05-28,203.57,170.12,181.41,182.68,180.22,182.6,6513.86029793
2017-05-27,198.77,141.0,178.935,182.47,175.65,182.22,12501.56577118
2017-05-26,246.38,171.0,180.915,182.4,179.7,182.13,10467.4246493
2017-05-25,260.4,186.2,222.375,220.59,220.36,224.39,13718.96310855
2017-05-24,287.58,225.0,248.22,249.37,247.21,249.23,12253.24914233
2017-05-23,302.0,182.2,250.125,250.0,247.7,252.55,17994.56409748
2017-05-22,289.97,117.07,200.65,194.1,194.1,207.2,30729.72457502
2017-05-21,121.85,103.71,118.56,117.71,117.71,119.41,8289.95692092
2017-05-20,109.0,102.04,107.405,106.75,106.8,108.01,2597.60213036
2017-05-19,108.0,96.077,105.635,105.84,104.47,106.8,5548.31804037
2017-05-18,97.811,88.0,96.9945,96.6,96.42,97.569,3711.73685869
2017-05-17,95.345,88.0,95.3855,95.065,95.149,95.622,1579.00849612
2017-05-16,96.836,91.7,92.087,92.501,91.7,92.474,1051.76472517
2017-05-15,99.0,94.125,96.1445,95.576,95.575,96.714,1231.30699
2017-05-14,99.829,94.576,96.427,96.72,95.956,96.898,520.6580248
2017-05-13,99.88,95.08,98.1815,97.802,97.801,98.562,1368.03611038
2017-05-12,103.96,95.08,100.255,100.31,99.73,100.78,3107.63214506
2017-05-11,99.889,95.0,96.402,97.061,95.796,97.008,2782.68517442
2017-05-10,103.0,92.599,96.0515,95.578,95.538,96.565,5299.58331077
2017-05-09,107.87,90.01,96.877,96.822,96.001,97.753,7272.95343996
2017-05-08,113.3,104.14,107.465,107.2,107.2,107.73,4893.8378763
2017-05-07,111.44,102.01,107.21,106.91,106.92,107.5,6717.41055806
2017-05-06,112.87,101.88,110.63,110.1,110.1,111.16,4909.13675728
2017-05-05,116.0,100.04,103.875,104.85,103.07,104.68,9293.53494111
2017-05-04,108.9,98.01,102.68,101.96,102.06,103.3,10661.23581694
2017-05-03,101.4,94.0,98.622,99.4,97.91,99.334,14604.45957499
2017-05-02,103.5,94.01,99.788,100.49,99.366,100.21,12260.85710664
2017-05-01,116.63,90.44,97.0695,96.639,96.642,97.497,14203.69076349
2017-04-30,109.87,96.06,101.96,102.44,101.0,102.92,10639.03639612
2017-04-29,105.2,88.394,102.945,103.5,102.32,103.57,6934.18382224
2017-04-28,91.59,83.545,90.071,90.0,89.283,90.859,6530.83538222
2017-04-27,88.0,78.0,84.091,84.483,83.711,84.471,4770.87464956
2017-04-26,84.0,74.45,78.631,78.52,78.52,78.742,10117.34411698
2017-04-25,75.0,73.41,74.721,74.9,74.469,74.973,1003.23525455
2017-04-24,74.753,71.701,73.7145,73.485,73.431,73.998,900.05431891
2017-04-23,75.268,72.0,73.3635,73.136,73.136,73.591,1897.92653228
2017-04-22,74.645,71.51,74.38,74.436,74.16,74.6,1478.14763043
2017-04-21,74.0,70.51,72.6945,72.786,72.603,72.786,2130.14052447
2017-04-20,74.24,70.2,70.6195,70.87,70.369,70.87,3741.17748499
2017-04-19,75.3,73.121,74.486,74.746,74.29,74.682,1914.67699524
2017-04-18,75.0,72.001,74.597,74.5,74.5,74.694,5250.69819654
2017-04-17,73.5,70.649,72.7615,73.103,72.271,73.252,2445.09389675
2017-04-16,75.798,71.85,73.2225,72.99,72.996,73.449,2539.98894305
2017-04-15,79.533,70.397,75.224,75.1,74.831,75.617,6415.93608767
